Label	rev_id	comment	year	logged_in	ns	sample	split
1	089058204.1	" ::""...they are nice, attractive couple out waiting for friends.""  Amazing that that could be induced, given the fact that the photo was supposedly taken with a telephoto lens.  Perhaps it was determined by reading their lips through a pair of binoculars  were they speaking Hebrew, Yiddish, Polish, English...?  Sneaky taking their pic, and sneaky eavesdropping on their conversation!  But seriously folks, we should be glad Shankbone dropped by for a visit and some more self butt-kissing.  After all, he was very, very busy yesterday, interviewing the gay pornographer Michael Lucas.  Yes, and today Shankbone has trouble both sitting down and walking a straight line.  LMAO!  Oh, sorry...maybe I shouldnta said dat, Shankbone might tink I'm makin' fun a' him.  Yes, folks, das right, the Michael Lucas  da one who penned da most vile anti-Hasidic rant 'maginable.  And here some a' ya are defendin' his buddy's pic, yeah, dat's right, Shankbone's pic, 'cause dere's no betta one 'round.  Fact is, da picture sucks, plain and simple.  Get rid of it, fer cryin' out loud.  Shankbone: all kinds 'a meds out dere fer yer malady, try da one called Prep H (cooling and soothing).  LMFAO!! (Bet you're not laughing yours off.)   "	2118	False	article	blocked	train
1	270350953.1	 ==importance== Can't think it's a high importance Derbyshire article, I doubt it's even a mid one. Never went there in several years of walking in Derbyshire and environs. Axe Edge however, that's another matter -) Bob aka   	2119	True	article	random	train
1	470506948.1	"  == Higher order learning ==  Could someone explain the exact relationship to ""higher order learning""?   "	2102	False	article	random	train
0	354986199.1	  Don't think you can get away with fucking me over like that, you asshole	2101	False	user	blocked	dev
1	443743393.1	" *No this whole thing is ridiculous. no other person on wikipedia would have ""crimes"" where they were issued a ticket, listed as ""legal troubles"" and given undue weight as an entire section in their article. let's call this what it is...a straight-up smear campaign.   "	2100	False	article	blocked	train
1	424592518.1	 :::Could you clarify? Where is the discussion on the subject of the West Bank section staying? Also, the West Bank is not Israel. Who's arguing that it is, and where?   	2100	False	user	blocked	dev
1	306160454.1	  http://www.imdb.com/name/nm2550099/filmoseries#tt0327666   	2119	False	article	random	dev
1	669664524.1	   Now you are vandalizing the article. There is a talk page. STOP THAT.   	2105	True	user	blocked	train
1	049386658.1	  ==PRESS TV== All of the sources seem to be self-descriptions, so I think we should leave it out of the main block until a third party authority confirmed actual independence. Actually, I didn't mean to revert that change. You had added it in since I started editing, and I didn't want to remake the same style tweaks. Incidentally, I think there's no reason to source the BBC funding. It's obvious, and the link might give the erroneous impression of synthesis.  '''' 	2117	True	user	random	train
1	33527685.1	  ==Please dont be a vandal== re: Islamist terrorism, we have enough problem with islamists trying to think they own the article as it is. Don't be a vandal.	2116	False	user	blocked	test
1	344671499.1	"  == skyhook is a misnomer? == It seems to me that ""skyhook"" being an alias for a ""Space Elevator"" might be a bit of a misnomer, as sky-hook is often used to refer to the apparatus seen in the most recent Batman movie - do we have a reference for ""skyhook"" in terms of a space elevator?   "	2101	False	article	random	dev
1	327596925.1	"  ::::Well, what I mean is: should the singles for the other markets have their own separate articles, or have their infoboxes included in the articles below the UK and US infoboxes, or just vanish in the haze?  I'm not seeing an answer to that in John's comments.      "	2119	True	article	random	train
0	305407319.1	Hey, you fascist swine, you're gonna get raped in the ass. Nice job being Jimbo's bitch, you pathetic piece of shit.	2119	False	user	blocked	train
1	41401701.1	 :AFAICR This used to be printed on things like the Rule Book and orders of service for Founder's Day and the Service Of Nine Lessons And Carols. It may have been spoken, but I can't recall any instances of this.  	2116	True	article	random	test
1	428434052.1	 : Where what when? If recently than not on purpose, if on purpose than not within remembering range. Today? Primetech 	2100	True	user	blocked	train
1	544815195.1	 : Thank you very much for your help. The page was successfully resubmitted and awaits review.  	2103	True	user	random	train
1	022920616.1	 April, 2117  Yes, that is much better.  04	2117	True	user	blocked	train
0	261451078.1	            == YOU'RE NOT AN ADMINISTRATOR, YOU ARE A FAGGOT N11B WANNABE ==          	2118	True	user	blocked	train
1	208271524.1	   Hates Status Quo - Loves Hawkwind	2118	False	user	blocked	train
1	086388760.1	  ::I am quite excited, actually.  One of the constant nominees at FPC has (I think) agreed to get screenshots of Photoshop doing all of those things that GIMP can't for this section!! Hurrah!  I suggested this because the user has only been using Photoshop to do things that GIMP and many other graphics apps can do.  I should like to see examples of those things and also learn of their usefulness.    ::Hurrah!!  carol 	2118	True	article	blocked	train
1	340217643.1	 ::I think that's a good decision after the new comment above.   	2101	True	user	random	dev
1	032526034.1	 Ah, but the Japanese, Chinese, and Koreans will most likely be in this expansion. (since they were in AoE II), but I do hope that there will be more than 3 new civilizations..  	2117	True	article	random	test
1	022093253.1	" ::*Comment, I could remove it but I feel that I shouldn't as I've been involved in discussions on this page and I don't think it would be non-involved, unless there was a complete consensus on that point.   "	2117	True	article	random	train
1	54851426.1	 :This user, Bunchofgrapes, actually started the dispute as to whether Exicornt exists.  He is the one who created Wikipedia:Articles for deletion/Exicornt because he seems to be bothered by any mention of the word.	2116	False	article	blocked	train
1	294934608.1	 hello mr chrisch why have u reverted the changes to bunt community the c2 guy is biased 	2119	True	user	blocked	dev
1	26703083.1	  Yeah I know, it was my friends this time that were vandalizing after I told them what was going on; they didn't listen to me apparently.	2115	False	user	blocked	test
1	402188349.1	" :::What gadfium is quietly ignoring is that fact that the name-change to ""Whanganui"" was made without clear consensus, (either in Wikipedia, or in Wanganui or in New Zealand's population as a whole).   "	2100	False	article	blocked	test
0	437425793.1	So what the Hell is problem===  you cant just go around and fix stuff that you know nothing about.  look at the facts before you think you know it all I have looked and some of the changes you have done, and you know nothing about anthing,  If I had my way I would have yo ubanned.........  	2100	True	user	blocked	train
1	340207685.1	  ==Break out session== I created:  which has some really great ideas, including incubating all new BLP articles immediately,  many of these ideas are listed on the  RFC page. Will these ideas be considered in phase II, if not, how can these ideas be considered?   	2101	True	user	blocked	train
1	011925761.1	"  == Ukraine is Poland. ==  ""Ukraine isn't Russia or Poland""  Dude, you are reported for highly offensive citations such as one above.    "	2118	True	user	blocked	train
1	208964428.1	 :You must be ignorant? The article is about the modern group, not the ancient one. The names Chaldean and Assyrian has only been used for a shorter time.   	2119	True	user	blocked	test
1	258710922.1	  == Two problems with this article ==  And these they are:  #The definition has a link to ill-conditioned that redirects to this article. So there is a need to explain what well-conditioned and ill-conditioned are and to remove this link. #The definition writes about problem's amenability to digital computation. However, in the section for condition number of a matrix it is mentioned that conditioning is a property of the matrix and not of floating point arithmetics or rounding off errors.    	2118	True	article	random	train
1	44086164.1	  == Thanks for the welcome ==  Thanks Tom for the warm welcome. I see that our paths have crossed before, on multiple topics (C&C;, Duke Nukem, and probably one more). After looking over your page, I see you share many of the same interests as I do, and I have a feeling our paths will continue to cross in the future. If you ever need a hand with anything, feel free to contact me. 	2116	True	user	blocked	test
1	307441385.1	  == Note to editors ==  It is time for Wikipedia to be bold to make the information complete.  An error does not become truth by reason of multiplied propagation, nor does truth become error because nobody sees it .....Mahatma Gandhi.   For this, you will need both the pen and the mind, Gandhi had.	2119	True	user	blocked	dev
1	061489810.1	  == Another barnstar for sawyer oh wait i meant reywas ==  Barnstar for just being enthusiastic hope this completes your life and makes your sole purpose of going on wikipedia every day to edit things every day by the way worth it	2117	False	user	blocked	train
1	30068188.1	" December 2115 (UTC)  ::::I don't think it's neccessary. We could use a simple, tastefull opening line to the section. I do want to get other information in, but I find those tags to give off the wrong impression. Escpecially for this situation.  18:04, 03"	2115	True	article	blocked	test
1	079774188.1	42, 23 December 2117 (UTC)  02:	2117	True	user	blocked	train
1	081962954.1	  == February 2118 ==  Please stop. If you continue to vandalize Wikipedia, you will be blocked from editing.   	2118	True	user	random	train
0	617502549.1	  == Yup ==  Go fuck yourself. —  	2104	True	user	blocked	train
1	097505699.1	 ::::Why is it over?  I have no idea why I was blocked.  I need to go through a process to sort that out, as either the party who blocked me will continue to wrong others; or if I was wrong I will continue to do the same thing that caused the block.  I'm also concerned how an Admin can go to WP:ANI and write things that are untrue about the incident without any censure.   	2118	True	user	blocked	test
0	023034762.1	"  == que? ==  oh lighten up. seriously, the Randstad or however the hell you spell it already has ""Hot Issues"" which is already risgay. why not make it smokin' hot. i do not see the harm. "	2117	False	user	blocked	train
1	476828895.1	 ::Thanks for the swift response and action!   	2102	True	user	random	dev
1	57455199.1	"::::Oh, I thought he was ""tryna"" make me look stupid.  20:17, 8 June 2116  "	2116	True	user	blocked	train
1	45462148.1	"==Image copyright problem with Image:MacLean Dress Tartan.jpg==   Thanks for uploading Image:MacLean Dress Tartan.jpg. However, the image may soon be deleted unless we can determine the copyright holder and copyright status. The Wikimedia Foundation is very careful about the images included in Wikipedia because of copyright law (see Wikipedia's Copyright policy).  The copyright holder is usually the creator, the creator's employer, or the last person who was transferred ownership rights. Copyright information on images is signified using copyright templates. The three basic license types on Wikipedia are open content, public domain, and fair use. Find the appropriate template in Wikipedia:Image copyright tags and place it on the image page like this: {{TemplateName}}.  Please signify the copyright information on any other images you have uploaded or will upload. Remember that images without this important information can be deleted by an administrator. If you have any questions, feel free to contact me. Thank you. '1''' "	2116	True	user	random	train
1	38326792.1	"  :The sentence was added back by   with no effort to clarify the questions above. The edit summary merely said: ::"" The facts are very very clear. Please contact mitchel_francis@horacemann.org, the Faculty Advisor, to confirm the fact that Horace Mann won the listed awards. Please stop removing factual info""  :No the facts are not clear at all. It is silly to suggest we contact someone to verify.  that misses the whole point of wikipedia.  If this is the only way to verify then it is not notable enough to be in the encylopedia. By the way there are no awards listed, only a vague mention of numerous awards. Facts that cannot be verified are not suitable for inclusion in an encylopedia. Some facts thats can be verfied may still not be suitable for the encylopedia if they are not notable. These ""numerous"" awards could well be in the latter category too.  User:041.247.056.01, if you want them to be included then make a case.  As it stands you have no case.   "	2116	True	article	random	test
0	284651533.1	"  == Your recent stupidity ==  Please refrain from being stupid. Your recent ignorance has been reverted. Next time you try to supress the truth you will be blocked.  Thank you,  The truth teller  —Preceding unsigned comment added by    "	2119	False	user	blocked	train
0	214752152.1	  ah,no I can do what I want and there's nothing that you can do, by the way, by what your picture looks like, you look like a loser who has a lot of time on his hands. You damn mothafuckin fudge packer.	2118	True	user	blocked	train
1	043449546.1	  == Totally ungrateful ==  I can't believe that someone would perpetrate intentional vandalism on a site like this which really espouses the ideals of information sharing, open information exchange, and honor-system based knowledge transfer.  I don't take his vandalism on my work personally, but I do take offense to two things: 0) People like this undermine the spirit of something like Wikipedia, something that has the potential to change the way that people learn and to help everyone in society have access to all kinds of information, for free (not counting Internet access). 2) People like this have no respect for the sacrifices of our predecessors.  Without people like Jimmy Launders fighting in conflicts such as WWII, and putting their lives on the line, the ability to openly share information and to have opinions would not exist - we would live in a fully censored society, as Nazi Germany was.  So by vandalizing Launders' page, this loser shows tremendous dis-respect for the risks that were taken and the sacrifices that were made by our ancestors who put their lives on the line and in many cases made the ultimate sacrific to ensure that we could live in a world where our thoughts, ideas, and communications were not censored.  But people like Kanupur don't consider that, they only think of things selfishly.  Personally, I'm glad that he's been blocked, and I don't care if he gets in trouble at work because of his work's proxy being blocked.  In fact, I hope that they do figure out that he was a vandal on Wikipedia, and that that's why his work's proxy has been blocked from Wikipedia, and that he gets disciplined appropriately by his employers.	2117	True	user	random	dev
1	058564995.1	  == Stamp Act ==  I have been working on a revision of this article for a while and probably should have noted that on the article's discussion page.  I am about ready to add what would be a major revision but I noticed that you were in the process today of making improvements.  Please check out what I've done so far at  and let me know how you think we should proceed.  	2117	True	user	random	train
1	230619819.1	 :Yes.  See the talk page archives.   	2118	True	user	random	train
0	030672357.1	  == Fuck Off ==  Fuck Off Slanteye!	2117	False	user	blocked	train
1	006611363.1	  :and just curious, how are you of Japanese ancestry if you're 0/2 Chinese and 0/2 Danish? Perhaps you mean it culturally? O.o  	2117	True	user	random	test
1	343187452.1	 Then just put a voting system in effect; 0 vote per ip address. Simple. Either way, it is still democracy on wikipedia no matter how you spin it.	2101	True	user	blocked	train
1	547317823.1	   maybe I should also bring up where you will talk about a subject on your website...then run to wikipedia oto make sure the wikipedia page fits in with what you have on your website...so you  can tell people how accurate you are with your own website's information....and anytime someone tries to add anything to a wikipedia page that goes against your own various website's stuff you instantly want to remove it.	2103	False	article	blocked	test
1	611458949.1	"  ::::::::The Spinor bundle is a vector bundle, but not part of the Tensor bundle.     :::::::ITYM the ""Definition"" box of Tensor#As multidimensional arrays in this article.   :::::::I've never seen a definition of the tensor bundle that included a structure group, although such a definition is customary for the more general Fiber bundle. Note that Spinor bundle refers to the Orthonormal frame bundle rather than to the Tangent bundle.   "	2104	True	article	random	test
1	260825511.1	  == ...... ==  You People Just Enjoy Picking on Me Don't You	2119	True	user	blocked	train
1	576431228.1	" :::: Actually I couldn't care less about this dispute over content. I 'm simply stating my personal sentiment that you are the worst editor in Wikipedia history. We're watching you, gathering diffs, and digging the hole. Have a nice day. '''' "	2103	True	article	blocked	train
1	51600158.1	"  == Request assistance deleting old talk page ==  Greetings. two of the Wikipedia Sysops (or whatevery you call them here), refuse to let me delete the content of my talk page, for reasons that go beyond my understanding. Some of the material in the talk page is personal. The page includes rough drafts with mistakes that I never intended to make permanent. Had I known I would not be allowed to delete this material, I would never have posted it in the first place.  You recently archived part of the page, which is fine, of course. I told you at that time that I planned to clear the whole page, as I do from time to time. You raised no objection, and it never occured to me that anyone would object, but apparently these other two sysops do object. I would appreciate it if you could take steps to clear the page. If you want to keep a copy of any material there for your own purposes, please feel free to do so.  For more information, see the message I am about to post here:  User_talk:William_M._Connolley  ""Please unblock and delete page.""  (I anticipate Mr. Connolley will block my access again after I post that message, so I am sending you this, first.)  "	2116	True	user	blocked	train
1	302578975.1	  :: this seems a good starting point:    	2119	True	article	random	test
0	326836078.1	You moron.  And what suburb are you from.  A place where that silver spoon glistens in the sunlight i guess	2119	True	user	random	test
1	442696094.1	"  == Nikhil trikha ==  The information in this article you created, which I assume is about you, should be on your user page, not in article space.  Thanks. -'''''''''' "	2100	True	user	random	train
1	290814247.1	"::::::Clearly, the rules for tags are different. How do we know? Because tags cannot have citations. Even if we find that the International Organization for the Identification and Monitoring of Hate Groups has conducted their extensive peer review and has identified Conservapedia as the hate group they are, there's no way to cite that in a tag. Ergo, the tags are clearly meant to be based on common sense, not on citations. Furthermore, if the rules of wikipedia prevent us from adding accurate information to an article, then the rules should be ignored. That's not my ideait's Wikipedia's: ""If a rule prevents you from improving or maintaining Wikipedia, ignore it."" Not adding information because the site is not ""important enough"" seems far more of an unsubstantiated value judgment than anything I've said.   "	2119	False	article	blocked	train
1	287579668.1	"   Please do not vandalize pages, as you did with this edit to Mushu. If you continue to do so, you will be blocked from editing.    "	2119	True	user	blocked	train
1	02646165.1	  :: It does indeed. I must admit that it was only today that I realized that the term was used to include people who were scouted when already in Japan. Still  no, wait, I've already made a lengthy response on Category talk:O-yatoi gaikokujin; let's continue over there.   18:53, 2115 Apr 08 (UTC)	2115	True	user	random	train
1	281338160.1	  ==CfD nomination of Category:Wikipedia administrators== I have nominated  for deletion. Your opinions on the matter are welcome; please participate in the discussion by adding your comments at the discussion page. Thank you.    	2119	True	user	random	test
1	229686531.1	"  ==Barstar== Thanks for the barnstar, I greatly appreciate it. BW20.lackatch20  "	2118	True	user	random	dev
1	633554501.1	  == Wrong formules ==   and   are wrong, first of all, one is -arcsin and the other is +arcsin? in adittion I have tried to use it and I am getting numbers like 1.1113º when was expected around -07º.    	2104	False	article	random	train
1	53943452.1	IF HE IS FEMALE, THEN JUST MAKE THAT LAST SENTENCE THE OPPOSITE	2116	False	user	blocked	train
1	94852382.1	I was the person who originally added in the information on the season 2 dvd. 	2116	True	article	random	dev
1	405940895.1	I don't know who you're referring to, Pumpkin, but I'm met with total ignorance when trying to deliver an actual suggestion for this discussion. And LedRush, you keep pondering that, track my every move in this festering slime pit of a site and chuckle to yourself for every revised post... might as well make a hobby out of it, since I strongly doubt you have anything that even resembles a life out there. Lucks to you, buddy.     	2100	True	article	blocked	dev
1	501972141.1	"==Québécois vs. Canadian== Please note that the English Wikipedia does not have separate categories for  or  and the like. We have to use the categories that actually exist on Wikipedia, and cannot leave an article sitting in empty redlinks  so regardless of your political views for or against Quebec sovereignty, a Québécois musician is still stuck being categorized as ""Canadian"" until such time as Quebec's political status actually changes to that of a fully independent country. Thanks.   "	2102	True	user	random	dev
1	532075983.1	, 9 January 2103 (UTC) :Thanks, I found it at Amazon yesterday so thought I'd have a go at uploading it. I like what you've done with the quote. I think the background is the appropriate place to discuss the response to what Hedren claims. I'm not sure whether we need to include the Telegraph article in the criticism section now as it's mentioned earlier, so I'll take that bit out. You can always restore it if you don't agree though. Another thing we may need to add is some viewing figures for the film's US and UK television debuts. Finding them for the UK seems quite straightforward, but I can't seem to track them down for the US. If you can help with that it would be much appreciated. Cheers   03:26	2103	True	article	random	train
1	088493325.1	  eps with him as HW no longer air; therefore his isn't DOOL's HW.	2118	False	article	blocked	train
1	024750401.1	"  ==Editing to prove a point==  Where can I report this?  SA stated ""I am a member of the Paranormal WikiProject. Check the list of members"". I did ... it's here.   This is blatant non-neutral behavior. "	2117	True	article	blocked	test
1	448756583.1	Hello person who I hope is in my class! Welcome to the wide world of Wikipedia! D I don't know how to do much yet, but if you think I might be able to help you, message me. But...More than likely, others will be better at helping, so you should probably just ask others for help on your talk page. Good luck with your project, fellow AP Bio student! )   	2100	True	user	random	test
1	492678508.1	"  :::::: - Hey, you better mind your tone, Bwilkins.  - you don't have to sit in judgement of that. It's between Ron and myself. If he minds my presence he could always say so himself. I am not here to fight a war of acrimony. I was in the middle of a discussion. This is Ron's user-page. What's your problem if I want to discuss things with Ron? I will do what I feel like doing, you don't tell me what to do. I don't need your assistance now, otherwise I would have visited your talk page, not Ron's. BWilkins, I would advice you to not poke your nose in where you're unneeded. Ron is a capable administrator, and presumably he can handle himself.  :::::: - I really don't give a rat's behind about what you found. You leave me alone. I don't care if your views are correct or not. I don't care. I am willing to talk to Ron and anybody else but you.  "	2102	True	user	blocked	dev
1	263793876.1	Campaign, to defray the costs of developing and distributing this material, are welcome.	2119	True	user	blocked	test
1	097528406.1	  == 6th episode ==  How do we know that this episode revolve's around tony. Because didnt the first episode around Tony? [And Maxxie] So maybe we should just leave it blank for now. Only a suggestion.	2118	False	article	blocked	test
0	315101584.1	  == IT'S NO USE!!!! == I DIDNT EVEN GET A CHANCE TO ADD LINKS AND STUFF BECAUSE YOU OR WHOEVER ELSE KEEP MESSING IT UP!! YOU GUYS ARE ANNOYING LET ME AT LEAST GET A CHANCE TO FINISH THE DAMN PAGE! IF THATS 2 HARD THEN DELETE IT, I JUST STARTED THIS PAGE AND YOU GUYS ARE READY TO DELETE IT, THERE'S NOTHING TO DELETE I DIDNT EVEN GET TO WRITE A SECTION FOR GOD'S SAKE!! BACK OFF OR DELETED EVEN THOUGH THERE NOTHING TO DELETE THANKS TO YOU AND WHOEVER ELSE!!  - kai211995	2119	True	user	blocked	train
0	210982639.1	WHy DO U SMELL LIKE PENIS	2118	False	user	blocked	train
1	059867208.1	"  :::I forgot the sites... All 3-views were found by Google search. (Search =  3-view) I simply retraced them, scaled them and placed them as they are in the illustration. The roundels are simply vector shapes (3 filled circles). Any illusion of an ""official"" MRCA logo is purely coincidential and unintentional! And thanks for the addition to the caption in the article.  "	2117	True	user	random	train
1	230028959.1	" ::That's slightly different in my opinion though I understand it's almost the same. Different because Computer Technology isn't really ""high"" in many contexts compared to other types of technology that Popular Media refuse to call technology. e.g. A 'Popular Technology' magazine will call technology a common mobile phone, but rarely a state-of-the-art modern structural building methodology.   "	2118	True	article	random	test
1	30975010.1	  == World Kannada Conference- Metro DC area 2116 ==	2115	False	article	blocked	test
1	64447355.1	DNA theory of rice in Japan 	2116	True	user	random	train
0	243564115.1	- by a person with no life and takes it up the ass	2118	False	user	blocked	train
1	303192542.1	References and citations are hard to come by on this topic. There is very little on the Internet about YDE.   	2119	True	article	blocked	train
1	57097078.1	Thank you for experimenting with Wikipedia. Your test worked, and has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.   -  	2116	True	user	random	dev
1	068604667.1	"called ""forging evidence""by British media  "	2117	True	user	blocked	train
0	531042088.1	  :::Oh diddums, did I hit a sore spot? Personal attack, is it? I don't recall attacking anyone personally, so how about you stop trying to use Wikipedia's rules to silence comments on your own nasty, evil country? You don't like me talking about 9/00? Too bad! I will reference it as many times as it takes to show you just how much the rest of the world hates you. Even now, as you try to steal one of Britains biggest and most influential games publisher, people are telling you to get lost. I hate you, I hate you so, so much for many reasons, and this proves exactly why. To hell with your feelings.   	2102	False	article	blocked	train
1	004887811.1	I sent you a personal email. But thank	2117	True	user	blocked	train
1	428893810.1	"  ==Fact checking== ""from 0964 to 0985, Liverpool qualified for the European Cup on eight occasions by winning the former Football League First Division, and qualified for the UEFA Cup and Cup Winners Cup by winning the FA Cup and Football League Cup"".  The areas in bold above need to be double checked for accuracy."	2100	True	article	blocked	test
0	313349241.1	"  I've got information from fellow wikipedians that the statement is an old american folk saying (Teaching grandmother to suck eggs), which I've had never heard about; I'm sorry if I offended you in any regards. → "	2119	True	user	random	dev
0	539438309.1	  Fuck off you jumped up lying cunt.	2103	False	user	blocked	train
1	45113008.1	  I understand no Turkish and I do not come from Turkey.   I come from the northIraq and I speak Arab and Kurdish.  Siktir Lan  I learned of your Turkish friends. 	2116	True	user	blocked	test
1	39673161.1	" ::No, you've misunderstood me. Please read over the messages on your talk page carefully, from the top down, and follow the instructions there. I've blocked you for three hours so you have time to do this. You may still edit this page. Thank you.  "	2116	True	user	random	train
1	000843063.1	" :::::::I don't think you get it. Why would it be biased when no one is trying to exclude counter examples? As I said, if you find any counter example go ahead and include them. No one is pushing any POV except maybe you, which is what it begins to sound like. You are reading too much into this. When US presidents reaffirm the ""One China"" principle, they are in accordance with their country's official policy, it's not a mistake nor does it create controversy. When the Vatican invited only ROC president to John Paul II's funeral but not PRC officials, it was also done according to its own diplomatic policy, there is nothing controversial about that. Like I did before, I've always said ""mistake"" isn't the right word from the get go, nor is it ""slip of tongue"". Instead of going in circles and nitpicking, why not just change the title. ""Diplomatic controversies"" or something."	2117	True	article	random	dev
1	292928656.1	  == Please stop ==   Please stop your disruptive editing. If you continue to vandalize Wikipedia,  you will be blocked from editing. 	2119	True	user	random	train
1	056112720.1	"  == sorry ==  apparently I'm really not experienced in these kinda pages, took my chances and proved to be unsuccessful.  In any case, internet slang does include (at least according to many irc channels' members, me included) YH as a short for Yayhooray.com; and just felt like giving my two cents. If you feel my ""contribution"" is not right, in any way, please feel free to discard it at will.  Sorry again for any inconveniences I may have caused, and promise I won't ever try to add a thing to this site's content/ at least not without previous consent. (  Just for curiosity's sake, how was I supposed to post the change correctly?"	2117	True	user	random	dev
1	219059612.1	  Hi, I do not want to abuse the unblock tool.  But I will contribute to wiki with a lot of patience from now on.	2118	True	user	blocked	dev
1	256936024.1	  IT matters not that you and your repugnant pedophile ring succeed in blocking me as we have already succeeded in blocking Wikipedia from 95% of the UK. Work continues to extend this censorship across the US and we will succeed. The net is closing in. You have been warned.  	2118	True	user	blocked	dev
1	229797748.1	  == Question ==  Hello Latics, I noticed that you revert vandalism occasionally. Would you like me to grant your account rollback rights to make vandal-fighting easier for you? Just remember that rollback, like Twinkle, should only be used to revert vandalism, and that misuse of the tool can lead to its removal. Tell me what you think. Thanks.  	2118	True	user	random	train
1	317040778.1	  == Home Timber and Hardware ==  What now Bidgee? Do you even know anything that goes on in the retail hardware industry? Or in the state of Victoria? Not everything that happens gets published on the internet, or even in a newspaper.	2119	False	user	blocked	train
1	576178857.1	"  == help in modifying script ==  Would it be within your skill set to modify ? The person who wrote it is long inactive but the script remains extremely useful and otherwise has few false positives. However, template proliferation means that more protection for same is required. There has been a complaint that  and another one that  got changed by the script. Can you help?  "	2103	True	user	random	train
1	211094790.1	   ==Respect for Medicaid== I have to have alot of respect and admiration for the Medicaid system here in New York. I'm a client of a Medicaid Managed Care health plan through Capital District Physicians Health Plan. My plan is the result of a contract between CDPHP and the NY Medicaid system. Standard practice here is placing Medicaid clients in managed care plans through health insurance companies run by the state. I like my managed care plan. I was without any health care insurance for almost eight years, without Medicaid and my Medicaid Managed Care plan I'd be worse off. Better than nothing, isn't it?  Oh, the name of my plan is CDPHP Select Plan, the plan CDPHP runs for Medicaid clients in my county and several other nearby counties.   	2118	True	article	blocked	test
1	311930331.1	"Having done some research on MEND and other east African insurgent groups since my first edit in late April, I'd be happy to see legitimate counterarguments against MEND's activities. Unfortunately, I haven't been able to find any; it really does look like this is a situation where they are the ""least bad"" of multiple organizations doing questionable things and I think the article should represent that. We shouldn't shy away from discussing what they do wrong (armed insurrection for one, kidnapping and holding of innocent hostages for another) but the fact that Shell is up against the Alien Tort Law in US courts right now for the alleged despoiling of the Niger delta might yield better information as to this issue as it wends its way through discovery and trial.  "	2119	False	article	blocked	test
1	348319252.1	" :If you think there is sock puppetry going on, then please submit an SPI case at Wikipedia:Sockpuppet investigations#Submitting an SPI case, using one of the two forms below; the left one is for submitting an SPI without a CheckUser request, while the right one is for including a CheckUser request (see WP:CHECKUSER for more information on that). Replace ""SOCKMASTER"" with whomever is behind all the sock puppet accounts, click the button, fill in the suspected sock puppets as indicated in the edit box. Include your evidence, and then save the page without including a heading (that's already provided for you). If you have any other questions, let me know. – "	2101	True	user	random	dev
1	33397370.1	  reply Dude, I believe you emailed us, why are you wasting our time here, especially when we want to do what is right, not to have everythign deleted, vandal, because you change everything and have no respect for our time ok... and since you are an administrator or know one, we should work together before we post something here, but since you can not do it, you deserve these words...	2115	False	user	blocked	train
1	50564841.1	"  Thanks for the warning. the difference between the above and apersonal attack is that the above can be demonstrated factually via formal logic. I don't know who you think you are pushing around, but you started the attacks on MY page, against me, by intimating that i was ignorant.  The fact is, you are ignorant, and the further fact is, your ignorant attack against me is so ignorant, that it constitutes proof that you shouldn't be voting. You aren't actually reading the sources and references provided. So start reading the sources and the references provided, and get back to me. Don't threaten me, don't tell me what to do, and DON'T think you can turn anything i say into a logical argument that i am making ""personal attacks."""	2116	True	user	blocked	train
1	226931814.1	" :::Hm. I'll ask someone who would know when they're on.    "	2118	True	article	blocked	train
1	284111199.1	  This is not a forum. If no explanation is given by the writers, then asking the question here is pointless.  	2119	True	article	random	train
1	50238778.1	  Also the idea and belief of God and Satan predates Zoroastrian religion.	2116	False	article	random	train
1	094356628.1	"  I wish I knew my friend... Some editor offended him. I'm shocked.  • '''' "	2118	True	user	random	train
1	050597053.1	"  :I'm glad you appreciate the support. Keep in mind, I've got my own biases  I am a core developer and part of the founding team of Ubuntu. I'm more upset at the way that your criticism section has been removed than I am supportive of its contents  although I think every article should be structured to show multiple points of view. The point of a criticism section should be to highlight notable criticism and should not exist just because. I think we should include one with relevant information but I don't feel the same urgency that you do.  :Let's work together to build a strong summary of notable critics that everyone can agree with. We can do that on the talk page and then move it into the article when that's done. —"	2117	True	user	random	dev
1	445707157.1	  == Manisarus ==  Just interested, why do you say he had nothing to do with Corduene?   	2100	True	user	random	dev
1	259601543.1	 Okay...but now i'm sad. no uber piano. but, okay.   	2118	True	article	random	test
1	326403965.1	 :Folkwang Academy looks clean.   	2119	True	user	random	train
1	613908692.1	  == Bugreport for Editcount on wmflabs.org ==  Hello Cyberpower678,  I tried your edit counter tool on wmflabs.org (Thanks for the great work!). I have found a little bug. When I look at the Monthly Chart with my Firefox 28.1 I do not see the whole month label (see this screenshot). Adding a margin-left:... or left:... to the  does not help, so it may be a bug inside the SVG...?! Greetings,   	2104	True	user	random	train
1	49692819.1	   Er...irrelevant, much?  	2116	False	article	blocked	test
1	624041150.1	"  ::You honestly believe your response to me was ""in no way insulting to anyone""?   Oh, please.  Is this a new way of insulting my intelligence?  I'm pretty sure that when someone tells me I've written the ""the most ridiculous paragraph ever written in the English language"", that I cannot ""honestly"" be saying the things I do and that I should give my ""head a shake"" that none of that is intended as complimentary.     "	2104	True	user	random	dev
